distance_ho
3245.089999999994
877.4000000000096
804.2500000000045
3594.770000000004
2906.3299999999927
727.1499999999869
467.79999999999745
1201.1799999999675
450.6500000000051
3932.109999999997
3970.440000000024
916.0900000000111
1718.0699999999997
2426.139999999905
584.75
860.7000000000044
2185.0299999999625
2370.919999999969
891.2700000000259
2094.5000000000655
3252.6100000000297
768.0599999999831
737.7700000000041
411.1499999999651
855.9899999999616
1121.7699999999895
680.9700000000157
973.210000000021
2405.859999999928
1439.7400000000926
1418.2899999998335
3789.53999999995
406.79999999998836
1565.8899999999558
3714.1100000000442
3449.169999999838
688.0799999998999
2393.4599999999336
2091.229999999632
2151.510000000155
2706.040000000241
3453.1300000002957
2933.310000000056
1135.6500000001106
1513.91999999978
1368.4399999999732
2002.2499999998836
1338.1199999997043
784.1199999999371
960.0000000001164
833.0199999999604
625.2099999999627
557.769999999844
2212.820000000065
1856.779999999795
2620.4299999995856
1096.3300000000163
889.6399999999558
2201.840000000433
897.960000000021
498.79999999998836
2717.119999999937
2162.5400000007357
767.8600000001024
2233.299999999639
641.4799999999814
1415.2799999996205
417.2699999999022
894.8899999998976
2940.0199999999604
662.2799999999697
1476.4899999998743
468.79000000003725
1280.8499999999767
2533.160000000207
1973.030000000901
3923.750000000233
1001.8200000002398
3688.8199999998324
2427.350000000093
3456.969999999972
2234.9899999998743
552.1599999999744
1671.8000000000466
2928.410000000149
765.7600000001839
1255.2500000002328
3140.5199999999604
2215.2899999998626
3095.450000000128
1601.3499999997439
2830.9500000001863
2367.200000000128
2369.3800000001793
1438.670000000333
796.6800000001676
2767.16000000044
3249.660000000731
938.5499999996973
476.6400000001304
1958.9699999992736
1844.1600000002654
3862.120000000461
856.6099999992875
2474.8799999994226
3164.8499999984633
2621.9799999997485
1756.140000000014
1268.890000000014
747.410000000149
1135.6700000001583
1472.5
2208.269999999902
843.7700000000186
977.9699999999721
1392.9100000002654
553.3400000003166
2856.2399999999907
455.3499999999767
1940.329999999376
3909.2700000006007
790.8399999997346
477.80999999993946
460.2099999997299
3320.58000000054
445.4800000000978
490.19999999995343
1147.3700000003446
2395.6300000000047
2463.8500000012573
3632.0799999992596
2214.819999999949
985.7499999995343
707.0099999998929
1688.8300000012387
1013.880000000936
3959.1499999992084
2226.149999999907
1680.5400000006193
706.960000000312
2735.3399999997346
1412.6699999996927
1957.1299999997718
1058.7899999994552
998.0800000004238
405.8300000001909
872.760000000475
904.7300000002142
1247.1900000005262
560.6199999998789
1123.4599999996135
1750.3399999985704
1124.6099999995204
550.7800000002608
1329.1999999996042
1564.4200000002747
2226.740000000689
2165.990000000107
2621.0799999997253
746.679999999702
887.2499999998836
1656.8199999999488
3330.879999999772
1220.3599999995204
1011.3500000002095
553.1899999997113
967.94999999844
1425.6899999990128
1355.45999999973
2080.3499999999767
3754.369999999297
1121.1799999994691
1010.3100000008708
963.7300000009127
587.519999999553
1969.179999999702
3751.569999999949
2273.5400000000373
568.089999999851
3112.0999999988126
473.1099999997532
1897.6099999996368
804.6800000006333
624.6699999998091
1296.3200000004144
1215.659999999334
1274.8099999999395
1251.9100000000326
732.4299999994691
3447.210000000545
2025.7600000000093
2559.99000000034
3761.1499999989755
730.9599999996135
2514.2199999992736
2659.76999999932
1126.7400000002235
1689.4000000002561
2340.980000000447
1655.269999999553
544.8499999999767
406.3700000002282
1901.0400000008522
1376.059999998426
563.2899999993388
3737.8799999991897
463.9099999999162
1766.7700000002515
680.2499999990687
616.2400000002235
432.24999999953434
1490.6399999998976
725.8599999998696
557.3199999998324
786.2300000002142
471.5800000000745
1530.2200000009034
404.22999999974854
3513.7499999995343
3508.289999999106
459.1200000003446
1439.0399999998044
595.2899999998044
938.1199999994133
956.5200000000186
2513.139999999432
570.0800000000745
3241.119999999646
2484.900000001304
889.8500000000931
2853.560000000056
2833.3499999998603
1183.5600000007544
475.839999999851
1250.279999999795
523.7399999999907
494.2299999995157
907.3799999987241
879.5700000000652
506.04000000073574
718.4600000008941
658.5600000005215
1137.8200000007637
581.2200000006706
2465.2500000004657
1540.3799999994226
420.1899999999441
967.2499999997672
478.1399999996647
1109.8500000000931
1245.109999999404
1069.7699999997858
454.83000000030734
506.0099999997765
521.1800000004005
1340.9500000013504
1789.8100000000559
2309.5699999993667
3266.990000000922
1169.3200000005309
795.339999999851
407.69999999995343
842.1999999997206
624.9300000001676
523.0299999997951
3121.409999999916
