distance_pci
781.44
3559.6699999999823
1503.579999999998
2168.000000000011
473.7599999999984
1771.159999999998
1047.2299999999996
442.74999999999636
618.28999999999
704.1499999999869
1631.9600000000173
3446.720000000074
718.4900000000198
1065.760000000053
3558.270000000077
1526.7900000000081
2057.2400000000343
2215.430000000066
2214.0599999999977
547.3900000000431
1934.0199999999168
645.0900000000256
881.370000000039
655.3700000001118
591.2099999999336
2181.7999999997846
1824.1999999999534
550.9300000000512
680.5599999999686
1273.2999999997846
2577.8199999999197
2265.069999999978
1414.0399999997462
1762.709999999759
2972.330000000511
724.7900000000081
1533.5400000000081
2421.460000000079
1325.8600000001024
3375.5400000003574
1347.499999999971
1465.2099999999336
1991.1700000002456
943.6400000001013
1104.9599999999627
818.5000000000873
2152.5399999998044
1224.5900000000256
2103.970000000205
2200.6399999995483
1388.239999999525
2132.099999999744
3514.999999999709
1487.1900000000605
1065.8999999998487
1904.850000000035
1815.5100000000093
598.0800000000163
969.1800000001094
764.4799999999814
1547.4899999999325
1105.7099999999627
716.359999999986
2013.9100000000908
486.5999999999185
585.5299999999115
3548.6800000001676
781.9099999999162
1038.8599999999278
1170.8299999998999
454.9799999999814
2951.650000000198
2334.7600000000675
2199.9100000002654
3026.2900000001537
455.3499999999767
2308.050000000221
3681.310000000114
435.80000000004657
528.2299999999814
658.3799999998882
552.9199999999255
1046.420000000333
616.4000000000815
830.0499999995809
1460.1499999999069
1026.8800000000629
1314.2899999998044
2694.669999999285
1373.49000000034
653.6900000001187
655.4400000000605
828.8000000000466
430.53999999992084
632.9200000000419
1280.3299999996088
569.1600000000326
748.0700000001234
803.7599999999511
1455.3899999999558
1761.3299999997835
639.0299999999697
544.0700000001234
792.6700000000419
