time_since_start,latitude,longitude,pci,nr_pci,network,sw_power,handoffType,run_number,carrier,location,hw_avg_power,hw_avg_power_rolled
0.0,44.986111,-93.2376001,401,401,nsa,2303.565,0,1,VZW,MPA,2547.23771074,2546.5572146162
1.0,44.9861109,-93.2376001,401,401,nsa,2523.675,0,1,VZW,MPA,2593.85729668,2595.9111041458
2.0,44.9861109,-93.2376001,401,401,nsa,3024.615,0,1,VZW,MPA,2615.40722746,2609.0129110986004
3.0,44.9861111,-93.2375999,401,401,nsa,2443.98,0,1,VZW,MPA,2728.57711832,2730.9221804462
4.001000000000001,44.9861111,-93.2375999,401,401,nsa,2409.825,0,1,VZW,MPA,2763.47732558,2768.082130616
5.003,44.9861111,-93.2375998,401,401,nsa,2337.72,0,1,VZW,MPA,2560.38287122,2557.5187064854
6.003,44.9861111,-93.2375998,401,401,nsa,2652.705,0,1,VZW,MPA,2546.82475288,2551.0034378164
7.003,44.9861111,-93.2375998,401,401,nsa,2519.88,0,1,VZW,MPA,2619.5172037807565,2617.9044669735945
8.003,44.9861111,-93.2375998,401,401,nsa,2692.524,0,1,VZW,MPA,2613.91252818,2608.8245086948
9.003,44.986111,-93.2375996,401,401,nsa,2354.057,0,1,VZW,MPA,2804.16644714,2809.5745389922
10.004,44.986111,-93.2375996,401,401,nsa,3133.672,0,1,VZW,MPA,2529.63838978,2527.6950395716
11.004,44.986111,-93.2375996,401,401,nsa,2312.224,0,1,VZW,MPA,2544.4616219,2543.4312412096
12.005000000000004,44.986111,-93.2375996,401,401,nsa,1753.183,0,1,VZW,MPA,2526.95145734,2525.4983128822
13.006,44.986111,-93.2375995,401,401,nsa,2795.205,0,1,VZW,MPA,2668.60253348,2670.9275455076004
14.006,44.986111,-93.2375995,401,401,nsa,2646.888,0,1,VZW,MPA,2621.232984216844,2623.2687320796163
15.006,44.9861109,-93.2375995,401,401,nsa,1707.547,0,1,VZW,MPA,2658.34836362,2657.2407848898
16.006999999999998,44.9861109,-93.2375995,401,401,nsa,2684.918,0,1,VZW,MPA,2536.15287818,2536.6012808924
17.007000000000005,44.9861109,-93.2375995,401,401,nsa,2802.811,0,1,VZW,MPA,2546.54186144,2545.957894527
18.007000000000005,44.9861109,-93.2375995,401,401,nsa,2217.149,0,1,VZW,MPA,2847.74710902,2847.6585976668
19.007000000000005,44.9861115,-93.2375996,401,401,nsa,3323.822,0,1,VZW,MPA,2828.46060616,2829.2989647476
20.009,44.9861115,-93.2375996,401,401,nsa,2209.543,0,1,VZW,MPA,2742.59925604,2736.1149018244
21.010000000000005,44.9861182,-93.2375947,401,401,nsa,2335.042,0,1,VZW,MPA,2672.86068406,2672.4935697128003
22.011000000000003,44.9861182,-93.2375947,401,401,nsa,2293.209,0,1,VZW,MPA,3783.754420524105,3787.766875081216
23.012,44.9861292,-93.2375951,401,401,lte,3399.882,1,1,VZW,MPA,3183.40558086,3180.6272653622
24.014000000000003,44.9861302,-93.237605,401,401,lte,2616.464,0,1,VZW,MPA,4118.16989542,4082.7002451948
25.014000000000003,44.9861302,-93.237605,401,401,nsa,3069.021,2,1,VZW,MPA,3239.85809008,3274.9491289648
26.015,44.9861295,-93.2376123,401,401,lte,2833.235,1,1,VZW,MPA,2942.85750112,2950.3464288718
27.015,44.9861295,-93.2376123,401,401,lte,3259.171,0,1,VZW,MPA,4134.91060518,4128.911337637
28.016000000000005,44.986136,-93.2376054,401,401,lte,4156.679,0,1,VZW,MPA,3143.14781692,3135.1983574148
29.017000000000003,44.9861444,-93.2375954,401,401,lte,3080.43,0,1,VZW,MPA,3597.5168244248853,3593.335430139228
30.018,44.9861568,-93.2375795,401,401,nsa,4597.827,2,1,VZW,MPA,3555.5083046400005,3564.1848248354004
31.018,44.9861816,-93.2375685,401,401,nsa,2707.736,0,1,VZW,MPA,3035.72233176,3042.4155545368003
32.018,44.9862009,-93.23756,401,401,nsa,2517.586,0,1,VZW,MPA,2668.88932652,2665.411064586
33.019000000000005,44.9862009,-93.23756,401,401,nsa,3011.976,0,1,VZW,MPA,3273.36992708,3239.3122916858
34.02,44.9862354,-93.237548,401,401,nsa,2509.98,0,1,VZW,MPA,3772.04037204,3797.9970687508
35.02,44.9862474,-93.2375378,401,401,lte,2799.008,1,1,VZW,MPA,3330.95578844,3339.327827666
36.02,44.9862603,-93.2375223,401,401,lte,3380.867,0,1,VZW,MPA,3872.36675204,3859.8554182048
37.02,44.9862778,-93.2375025,401,401,nsa,2779.993,2,1,VZW,MPA,3439.258167353471,3446.2585933900777
38.02,44.9862803,-93.2374856,401,401,lte,3143.296,1,1,VZW,MPA,3302.61534048,3308.0566113098
39.02,44.9862803,-93.2374856,401,401,lte,3668.438,0,1,VZW,MPA,3191.15177966,3192.9342003012
40.021,44.9862765,-93.2374634,401,401,nsa,2776.83,2,1,VZW,MPA,3080.89668684,3079.4206819458
41.021,44.9862704,-93.2374446,401,401,nsa,3105.516,0,1,VZW,MPA,2889.11485952,2892.2016106432
42.021,44.986258,-93.2374184,401,401,nsa,3687.328,0,1,VZW,MPA,2615.91468788,2612.6359355972
43.022000000000006,44.986246,-93.2373976,401,401,nsa,2508.592,0,1,VZW,MPA,2699.33461782,2701.4717572634
44.022000000000006,44.9862356,-93.2373786,401,401,nsa,2198.796,0,1,VZW,MPA,2861.932560732146,2863.495344595919
45.022000000000006,44.9862356,-93.2373786,401,401,nsa,2686.158,0,1,VZW,MPA,4118.2614624,4119.485800759399
46.022000000000006,44.9862223,-93.23736,401,401,lte,3830.892,1,1,VZW,MPA,3040.26879358,3033.2294076442
47.022000000000006,44.9862243,-93.2373455,401,401,lte,2655.934,0,1,VZW,MPA,3162.87901788,3164.3078413688
48.022000000000006,44.9862208,-93.2373289,401,401,lte,3309.528,0,1,VZW,MPA,2815.32255596,2819.0285219146
49.022000000000006,44.9862121,-93.2373124,401,401,nsa,2463.256,2,1,VZW,MPA,2810.92743254,2809.4298606338
50.022000000000006,44.986203,-93.2372981,401,401,nsa,2829.722,0,1,VZW,MPA,2821.32036782,2820.5968022198
51.022000000000006,44.9861957,-93.2372787,401,401,nsa,2349.916,0,1,VZW,MPA,2727.89051872,2726.3162943638
52.022000000000006,44.9861957,-93.2372787,401,401,nsa,2338.582,0,1,VZW,MPA,2835.586132906581,2840.0979366301262
53.02300000000001,44.9861921,-93.2372589,401,401,nsa,2682.38,0,1,VZW,MPA,2927.8167117400003,2925.7589252296
54.02300000000001,44.9861828,-93.2372425,401,401,nsa,2909.06,0,1,VZW,MPA,2880.63525672,2873.5109506646
55.02300000000001,44.9861828,-93.2372425,401,401,nsa,2327.248,0,1,VZW,MPA,2740.33269208,2738.7793370174004
56.02300000000001,44.9861679,-93.2372234,401,401,nsa,2625.71,0,1,VZW,MPA,2862.6662042800003,2869.1400220174
57.02300000000001,44.986166,-93.2372054,401,401,nsa,2735.272,0,1,VZW,MPA,2738.1659600000003,2740.2997709906
58.024,44.9861671,-93.237182,401,401,nsa,2773.052,0,1,VZW,MPA,2770.9063707600003,2771.435555078
59.024,44.9861671,-93.237182,401,401,nsa,2867.502,0,1,VZW,MPA,2984.4368294858973,2968.758018853971
60.025000000000006,44.9861558,-93.2371524,401,401,nsa,2300.802,0,1,VZW,MPA,2881.4630448800003,2894.2726374266
61.025000000000006,44.9861426,-93.2371367,401,401,nsa,2735.272,0,1,VZW,MPA,2837.90903506,2833.3864250732
62.02600000000001,44.9861388,-93.2371162,401,401,nsa,2470.812,0,1,VZW,MPA,2743.44658816,2748.1327526408004
63.02600000000001,44.9861338,-93.2370974,401,401,nsa,2293.246,0,1,VZW,MPA,2815.8837136,2820.943932864
64.027,44.9861253,-93.2370814,401,401,nsa,2705.048,0,1,VZW,MPA,2991.02806026,2979.376046551
65.027,44.9861253,-93.2370814,401,401,nsa,2587.93,0,1,VZW,MPA,2985.74140722,2991.8720677184
66.028,44.9861151,-93.2370666,401,401,nsa,2856.168,0,1,VZW,MPA,2984.9999196,2980.8461332882
67.028,44.9861187,-93.2370471,401,401,nsa,3249.08,0,1,VZW,MPA,2974.3136608521704,2982.136793677936
68.02900000000001,44.9861162,-93.2370288,401,401,nsa,2262.416,0,1,VZW,MPA,3049.67991154,3046.3665141858
69.02900000000001,44.9861094,-93.2370114,401,401,nsa,2547.116,0,1,VZW,MPA,3207.2734228,3201.0615925234
70.03,44.9861009,-93.2369958,401,401,nsa,3313.908,0,1,VZW,MPA,3055.35163042,3062.7037748382
71.03,44.986091,-93.2369823,401,401,nsa,2300.376,0,1,VZW,MPA,3047.77103528,3039.8852935254
72.03,44.986091,-93.2369823,401,401,nsa,2941.9,0,1,VZW,MPA,2892.08952846,2901.693472134
73.03,44.9860802,-93.2369699,401,401,nsa,2922.92,0,1,VZW,MPA,3086.18646146,3079.7022376888
74.03,44.9860654,-93.2369654,401,401,nsa,2976.064,0,1,VZW,MPA,2972.942795859172,2970.3699209839965
75.03,44.9860654,-93.2369654,401,401,nsa,3101.332,0,1,VZW,MPA,2833.32192722,2843.9453669684
76.03,44.9860441,-93.2369715,401,401,nsa,3006.432,0,1,VZW,MPA,2802.38144918,2801.2498955732
77.031,44.9860305,-93.2369813,401,401,nsa,2319.356,0,1,VZW,MPA,2928.77042412,2923.3921454136
78.031,44.9860104,-93.2370069,401,401,nsa,2167.516,0,1,VZW,MPA,2965.27910638,2966.8016219624
79.032,44.9860104,-93.2370069,401,401,nsa,2645.812,0,1,VZW,MPA,3034.87067542,3031.7147278348
80.032,44.9859866,-93.2370375,401,401,nsa,2862.184,0,1,VZW,MPA,2946.03601816,2952.2343154094
81.032,44.9859721,-93.2370566,401,401,nsa,2642.016,0,1,VZW,MPA,2988.43943264,2989.7766433428
82.032,44.9859594,-93.2370696,401,401,nsa,5158.764,0,1,VZW,MPA,2862.105586037208,2861.2986354238847
83.033,44.9859473,-93.2370825,401,401,nsa,3928.86,0,1,VZW,MPA,2845.51666644,2843.6053565232
84.033,44.9859361,-93.2370939,401,401,nsa,2042.248,0,1,VZW,MPA,2888.42354354,2890.9569647652
85.034,44.9859361,-93.2370939,401,401,nsa,3511.3,0,1,VZW,MPA,2913.73920492,2911.2037858142
86.034,44.985925,-93.2371053,401,401,nsa,2520.544,0,1,VZW,MPA,3018.77479914,3018.2921836906003
87.035,44.9859148,-93.2371173,401,401,nsa,3454.36,0,1,VZW,MPA,2839.17138904,2829.9042119624
88.035,44.9859047,-93.2371284,401,401,nsa,3442.972,0,1,VZW,MPA,2892.25860556,2903.5411507614003
89.035,44.9858942,-93.2371374,401,401,nsa,2805.244,0,1,VZW,MPA,3019.7430142628523,3015.835183884377
90.036,44.9858817,-93.2371463,401,401,nsa,2167.516,0,1,VZW,MPA,2961.11375514,2965.2146143064
91.037,44.9858653,-93.2371582,401,401,nsa,2619.24,0,1,VZW,MPA,2946.16605402,2949.6284326564
92.038,44.9858653,-93.2371582,401,401,nsa,2676.18,0,1,VZW,MPA,2900.55410732,2895.3972544476
93.038,44.9858477,-93.2371729,401,401,nsa,2512.952,0,1,VZW,MPA,3041.2876432,3039.6385848008
94.038,44.985831,-93.2371863,401,401,nsa,2793.856,0,1,VZW,MPA,3069.82188014,3070.146889839
95.038,44.9858108,-93.2372017,401,401,nsa,2619.24,0,1,VZW,MPA,2926.29596064,2928.9110421374003
96.038,44.9858108,-93.2372017,401,401,nsa,3211.416,0,1,VZW,MPA,2847.97348344,2850.4786717896
97.039,44.9857977,-93.2372107,401,401,nsa,2562.3,0,1,VZW,MPA,3035.7433173634727,3030.161652132226
98.04,44.9857856,-93.2372183,401,401,nsa,2448.34,0,1,VZW,MPA,2982.15236218,2985.9196938808
99.041,44.9857856,-93.2372183,401,401,nsa,3016.84,0,1,VZW,MPA,3100.9601181400003,3100.5385322394
100.042,44.9857678,-93.23723,401,401,nsa,4066.67,0,1,VZW,MPA,2934.55257112,2933.8062485436
101.042,44.9857565,-93.2372369,401,401,nsa,3426.16,0,1,VZW,MPA,3104.05188438,3098.2670209598
102.042,44.9857413,-93.2372444,401,401,nsa,3145.7,0,1,VZW,MPA,2868.15763584,2872.8187277268
103.043,44.9857308,-93.2372481,401,401,nsa,3717.99,0,1,VZW,MPA,2939.77095254,2946.0805322976003
104.043,44.9857211,-93.2372522,401,401,nsa,2095.87,0,1,VZW,MPA,2963.645368993799,2958.810779940788
105.043,44.9857211,-93.2372522,401,401,nsa,2205.78,0,1,VZW,MPA,3004.62193444,2995.9377729828
106.043,44.9857114,-93.237259,401,401,nsa,2815.97,0,1,VZW,MPA,2957.88168332,2962.503589384
107.044,44.9856933,-93.2372637,401,401,nsa,3687.67,0,1,VZW,MPA,2888.91509384,2892.5757954298
108.044,44.9856748,-93.2372653,401,401,nsa,2797.02,0,1,VZW,MPA,2914.96619124,2915.7414055254003
109.044,44.9856748,-93.2372653,401,401,nsa,2042.81,0,1,VZW,MPA,3102.56751592,3096.654641838
110.045,44.9856543,-93.2372738,401,401,nsa,2410.44,0,1,VZW,MPA,3081.10749034,3085.2249120148
111.045,44.9856432,-93.2372791,401,401,nsa,2622.68,0,1,VZW,MPA,3026.1768317,3025.9102002296
112.046,44.9856432,-93.2372791,401,401,nsa,3058.53,0,1,VZW,MPA,2911.797522764553,2916.072108370874
113.047,44.9856235,-93.2372912,401,401,nsa,2471.08,0,1,VZW,MPA,2999.77137742,2992.0455139528
114.047,44.9856121,-93.2372997,401,401,nsa,3232.87,0,1,VZW,MPA,2960.1016729400003,2963.6224489042
115.04800000000002,44.9856018,-93.2373072,401,401,nsa,3194.97,0,1,VZW,MPA,3028.63344626,3031.8150332778
116.04800000000002,44.9855917,-93.2373138,401,401,nsa,2800.81,0,1,VZW,MPA,3019.5336273400003,3008.374259791
117.04800000000002,44.9855832,-93.2373276,401,401,nsa,3111.59,0,1,VZW,MPA,2971.51425478,2978.943908354
118.04900000000002,44.9855757,-93.2373414,401,401,nsa,3157.07,0,1,VZW,MPA,2915.29097326,2902.4270499918
119.04900000000002,44.9855757,-93.2373414,401,401,nsa,2346.01,0,1,VZW,MPA,3462.288059671934,3465.508109738948
120.04900000000002,44.9855689,-93.2373584,401,401,nsa,3714.2,0,1,VZW,MPA,3765.08754734,3773.7505996194
121.04900000000002,44.9855593,-93.2373692,401,401,nsa,4574.53,0,1,VZW,MPA,3594.7278379,3599.4830144434
122.05,44.9855527,-93.2373906,401,401,nsa,3418.58,0,1,VZW,MPA,3013.63501166,3005.7425690928003
123.05,44.9855436,-93.237405,401,401,nsa,2910.72,0,1,VZW,MPA,2979.34296386,2981.7969783232
124.05,44.9855327,-93.2374149,401,401,nsa,3069.9,0,1,VZW,MPA,3707.8394415,3694.831209091
125.052,44.9855327,-93.2374149,401,401,nsa,2573.41,0,1,VZW,MPA,3612.3673731,3631.2274080194
126.053,44.9855209,-93.2374269,401,401,lte,2948.62,1,1,VZW,MPA,3232.0259574,3216.4963554156
127.05400000000002,44.98551,-93.237434,401,401,lte,2713.64,0,1,VZW,MPA,3372.6940710742147,3382.8227034728943
128.055,44.9854971,-93.2374405,401,401,nsa,2346.01,2,1,VZW,MPA,2972.052764,2973.2863901454
129.055,44.9854971,-93.2374405,401,401,nsa,3073.14,0,1,VZW,MPA,3045.32564064,3047.520795373
130.05900000000003,44.9854782,-93.2374549,401,401,nsa,3016.23,0,1,VZW,MPA,3040.99869284,3036.9117098648
131.05900000000003,44.9854674,-93.2374632,401,401,nsa,2860.676,0,1,VZW,MPA,2989.1158542800003,2990.5932401622
132.05900000000003,44.9854541,-93.2374737,401,401,nsa,3498.068,0,1,VZW,MPA,3095.52059556,3095.4764775124
133.06,44.9854406,-93.2374824,401,401,nsa,1923.558,0,1,VZW,MPA,2991.49357044,2987.8153618250003
134.06,44.9854274,-93.23749,401,401,nsa,2678.564,0,1,VZW,MPA,3078.584752070414,3083.460346824565
135.06,44.9854149,-93.2374956,401,401,nsa,2993.466,0,1,VZW,MPA,2939.63330232,2944.58283021
136.06100000000004,44.9854149,-93.2374956,401,401,nsa,2416.778,0,1,VZW,MPA,2886.13348584,2880.2193058146
137.062,44.9854006,-93.2375028,401,401,nsa,2762.032,0,1,VZW,MPA,3107.97282702,3103.2559832784
138.062,44.9853912,-93.2375116,401,401,nsa,3114.874,0,1,VZW,MPA,3096.6791518,3102.8523692246
139.062,44.9853834,-93.2375192,401,401,nsa,2932.762,0,1,VZW,MPA,3163.38989322,3162.78411799
140.063,44.9853746,-93.2375269,401,401,nsa,3027.612,0,1,VZW,MPA,3022.82526218,3024.2396483914
141.06400000000002,44.9853652,-93.2375337,401,401,nsa,3278.016,0,1,VZW,MPA,3294.013299,3291.4303356716
142.06400000000002,44.9853546,-93.237541,401,401,nsa,4624.886,0,1,VZW,MPA,3228.9163167233446,3234.007994344869
143.06400000000002,44.9853546,-93.237541,401,401,nsa,3346.308,0,1,VZW,MPA,2980.74282846,2972.91684067
144.06400000000002,44.9853443,-93.2375498,401,401,nsa,2951.732,0,1,VZW,MPA,3072.20437748,3074.3348096478
145.06400000000002,44.9853344,-93.2375572,401,401,nsa,3012.436,0,1,VZW,MPA,3012.99044258,3015.4628782242
146.06400000000002,44.9853233,-93.2375662,401,401,nsa,2834.118,0,1,VZW,MPA,2921.47564828,2920.1300709794
147.065,44.9853114,-93.2375809,401,401,nsa,2598.89,0,1,VZW,MPA,3265.62716988,3250.3339478186
148.06600000000003,44.9853004,-93.2375904,401,401,nsa,2693.74,0,1,VZW,MPA,3968.1452903,3972.963817766
149.06600000000003,44.9853004,-93.2375904,401,401,lte,2985.878,1,1,VZW,MPA,3482.638771334267,3492.6578089911977
150.06900000000002,44.9852862,-93.2376019,401,401,lte,3896.438,0,1,VZW,MPA,3199.94522274,3202.242101258
151.07,44.9852754,-93.2376088,401,401,nsa,5296.424,2,1,VZW,MPA,2953.41673658,2951.1734152686
152.07,44.9852639,-93.2376163,401,401,nsa,2204.314,0,1,VZW,MPA,3123.5780576,3121.9768171706
153.07,44.9852526,-93.237625,401,401,nsa,2925.174,0,1,VZW,MPA,3002.0421569,3005.3241880998003
154.07,44.9852415,-93.2376332,401,401,nsa,3035.2,0,1,VZW,MPA,3035.6660788400004,3036.1929100508
155.07100000000003,44.9852415,-93.2376332,401,401,nsa,2921.38,0,1,VZW,MPA,2919.79731486,2916.8407904482
156.07100000000003,44.9852243,-93.2376472,401,401,nsa,3118.668,0,1,VZW,MPA,2927.18125664,2923.8584443862
157.07100000000003,44.9852118,-93.2376631,401,401,nsa,3869.88,0,1,VZW,MPA,3145.544246109222,3149.7371861712345
158.072,44.9852058,-93.2376751,401,401,nsa,3642.24,0,1,VZW,MPA,2944.04218398,2942.2204290878003
159.07300000000004,44.9852058,-93.2376751,401,401,nsa,2050.29,0,1,VZW,MPA,3082.544139,3081.8743544992
160.074,44.9852088,-93.2376952,401,401,nsa,3156.318,0,1,VZW,MPA,3035.27175164,3038.5871040136
161.075,44.9852116,-93.2377115,401,401,nsa,2223.342,0,1,VZW,MPA,2864.51409808,2865.885149793
162.074,44.9852243,-93.2377329,401,401,nsa,3156.318,0,1,VZW,MPA,2987.75574902,2986.6623237264
163.075,44.9852345,-93.2377496,401,401,nsa,3043.458,0,1,VZW,MPA,3008.74823542,3006.9462004396
164.07600000000002,44.985242,-93.2377652,401,401,nsa,2174.436,0,1,VZW,MPA,2978.915162812563,2977.500026519904
165.077,44.9852504,-93.2377816,401,401,nsa,2994.552,0,1,VZW,MPA,2931.80741442,2929.2752172378
166.077,44.9852504,-93.2377816,401,401,nsa,2272.248,0,1,VZW,MPA,2780.6628387200003,2790.2837091626
167.07799999999995,44.9852575,-93.237798,401,401,nsa,2561.922,0,1,VZW,MPA,2952.80567908,2946.733306377
168.079,44.9852649,-93.237815,401,401,nsa,3092.364,0,1,VZW,MPA,3073.8814618,3069.67416041
169.079,44.985277,-93.2378403,401,401,nsa,2866.644,0,1,VZW,MPA,3038.60661682,3046.357867283
170.079,44.985277,-93.2378403,401,401,nsa,3032.172,0,1,VZW,MPA,4022.43307286,4025.300193729
171.079,44.9852843,-93.2378571,401,401,lte,4172.058,1,1,VZW,MPA,3219.0907186,3211.7789298084
172.082,44.9852927,-93.2378757,401,401,lte,2595.78,0,1,VZW,MPA,3849.6287181636326,3838.6455788927774
173.08300000000003,44.9853011,-93.2378951,401,401,nsa,2377.584,2,1,VZW,MPA,3121.03579398,3131.5993346634
174.084,44.9853082,-93.2379129,401,401,lte,2576.97,1,1,VZW,MPA,3966.74707582,3967.5515484226
175.084,44.9853151,-93.2379317,401,401,mmwave,3543.804,2,1,VZW,MPA,3595.9180954400003,3598.6527283814
176.084,44.985328,-93.2379485,401,401,mmwave,4010.292,0,1,VZW,MPA,3456.71602596,3455.6013532524
177.084,44.985328,-93.2379485,401,401,mmwave,3145.032,0,1,VZW,MPA,3342.1649652,3344.2051589406
178.08499999999998,44.985346,-93.237964,401,401,mmwave,3634.092,0,1,VZW,MPA,3423.70030178,3419.0139303118
179.08499999999998,44.9853615,-93.2379864,401,401,mmwave,2731.212,0,1,VZW,MPA,3345.7751086417284,3351.3370967823566
180.086,44.9853615,-93.2379864,401,401,mmwave,2866.644,0,1,VZW,MPA,3079.9013373,3078.4756508084
181.086,44.9853694,-93.2380004,401,401,mmwave,2452.824,0,1,VZW,MPA,3261.97002598,3255.9515850842
182.088,44.9853821,-93.238018,401,401,mmwave,3810.906,0,1,VZW,MPA,3429.3213561,3430.1448850458005
183.089,44.9853989,-93.2380406,401,401,mmwave,3882.384,0,1,VZW,MPA,3447.69332092,3449.9717188574
184.089,44.9854084,-93.2380575,401,401,mmwave,3250.368,0,1,VZW,MPA,3612.77072896,3615.5739090506
185.09,44.9854142,-93.2380756,401,401,mmwave,3901.194,0,1,VZW,MPA,3399.8580324,3398.0572149494
186.091,44.9854196,-93.2380921,401,401,mmwave,3220.272,0,1,VZW,MPA,3381.6141176,3380.645237822
187.092,44.9854196,-93.2380921,401,401,mmwave,2780.118,0,1,VZW,MPA,3383.1173556111225,3383.234938635527
188.092,44.9854229,-93.2381092,401,401,mmwave,2968.218,0,1,VZW,MPA,3078.2643412,3086.1716686544
189.093,44.9854285,-93.2381346,401,401,lte,3309.182,1,1,VZW,MPA,2288.7538189,2285.9618717542
190.094,44.9854285,-93.2381346,401,401,lte,2351.856,0,1,VZW,MPA,2192.14370608,2195.4667967632
191.094,44.9854323,-93.2381504,401,401,lte,2506.385,0,1,VZW,MPA,2181.1859525600003,2176.4691963848
192.09500000000003,44.9854341,-93.2381704,401,401,lte,1959.88,0,1,VZW,MPA,2126.80359052,2133.1878043152
193.096,44.9854411,-93.2381987,401,401,lte,2197.327,0,1,VZW,MPA,3781.15028564,3774.0441418162
194.096,44.9854411,-93.2381987,401,401,lte,3192.343,0,1,VZW,MPA,3155.2231570714143,3139.1896031380275
195.097,44.9854466,-93.2382148,401,401,lte,3090.58,0,1,VZW,MPA,4126.1101691,4140.1091979612
196.096,44.9854516,-93.2382289,401,401,mmwave,2657.145,2,1,VZW,MPA,3530.89212454,3523.1824756445994
197.096,44.9854516,-93.2382289,401,401,mmwave,2826.75,0,1,VZW,MPA,3402.25569528,3410.0799698804
198.096,44.9854603,-93.2382504,401,401,mmwave,3169.729,0,1,VZW,MPA,3645.36825112,3637.2852388398
199.098,44.9854648,-93.2382611,401,401,mmwave,3863.225,0,1,VZW,MPA,3648.97527564,3654.3599052122
200.099,44.9854698,-93.2382741,401,401,mmwave,3335.565,0,1,VZW,MPA,3693.37821898,3690.117507523401
201.099,44.9854771,-93.2382912,401,401,mmwave,4202.435,0,1,VZW,MPA,3470.28578102,3471.8520559948
202.1,44.9854839,-93.238306,401,401,mmwave,2668.452,0,1,VZW,MPA,3594.755579235847,3587.388559637528
203.1,44.9854913,-93.2383196,401,401,mmwave,3934.836,0,1,VZW,MPA,3582.6605895,3583.827648635
204.1,44.9854913,-93.2383196,401,401,mmwave,3260.185,0,1,VZW,MPA,3699.62481722,3702.1786539308
205.1,44.9854988,-93.2383342,401,401,mmwave,3580.55,0,1,VZW,MPA,3647.55433362,3647.8562588424
206.101,44.9855064,-93.2383498,401,401,mmwave,2649.607,0,1,VZW,MPA,3282.5067588,3283.9858982414
207.101,44.9855227,-93.2383623,401,401,mmwave,3701.158,0,1,VZW,MPA,2777.07622968,2779.7172051582
208.102,44.9855336,-93.2383769,401,401,mmwave,2954.896,0,1,VZW,MPA,2621.40336694,2620.143234083
209.103,44.9855432,-93.2383905,401,401,mmwave,2359.394,0,1,VZW,MPA,2829.2719078415685,2842.2486321724346
210.10400000000004,44.9855509,-93.2384046,401,401,mmwave,2446.081,0,1,VZW,MPA,3200.98245708,3183.4979916204
211.105,44.9855509,-93.2384046,401,401,mmwave,3094.349,0,1,VZW,MPA,3537.37644358,3539.1605338356003
212.105,44.9855548,-93.238421,401,401,mmwave,3230.033,0,1,VZW,MPA,3536.68890368,3530.2438072066
213.105,44.9855611,-93.2384361,401,401,mmwave,3263.954,0,1,VZW,MPA,3466.35226386,3484.2834425664
214.106,44.9855658,-93.238456,401,401,mmwave,3452.404,0,1,VZW,MPA,3604.29318592,3573.8135859124
215.11,44.9855695,-93.2384748,401,401,mmwave,2755.139,0,1,VZW,MPA,3857.10560036,3878.9660528302
216.111,44.9855748,-93.238492,401,401,mmwave,2593.072,0,1,VZW,MPA,3360.68818214,3351.3000026752
217.111,44.9856192,-93.2384859,401,401,mmwave,3139.577,0,1,VZW,MPA,3466.38830380076,3479.562199277056
218.112,44.9856192,-93.2384859,401,401,mmwave,4145.9,0,1,VZW,MPA,3553.04511484,3537.9767336004
219.113,44.9856376,-93.238493,401,401,mmwave,4436.919,0,1,VZW,MPA,3600.7205245800005,3610.9402259084
220.114,44.9856477,-93.2385055,401,401,mmwave,3163.815,0,1,VZW,MPA,3721.83885084,3710.301247067
221.115,44.9856552,-93.2385256,401,401,mmwave,3910.248,0,1,VZW,MPA,3424.82376636,3438.777588624
222.12,44.9856552,-93.2385256,401,401,mmwave,2152.152,0,1,VZW,MPA,3305.50714028,3307.8680387808
223.121,44.9856664,-93.2385361,401,401,mmwave,3512.403,0,1,VZW,MPA,3017.36368212,3014.7100130826
224.122,44.9856728,-93.2385512,401,401,mmwave,2315.079,0,1,VZW,MPA,3055.2745089817963,3058.544835527906
225.122,44.9856756,-93.2385688,401,401,mmwave,3292.641,0,1,VZW,MPA,2722.67600522,2729.872053008
226.122,44.9856778,-93.238587,401,401,mmwave,2652.3,0,1,VZW,MPA,2629.61501136,2610.7320841686
227.122,44.9856724,-93.2386078,401,401,mmwave,2000.592,0,1,VZW,MPA,3260.31065284,3267.1631633642
228.123,44.9856724,-93.2386078,401,401,mmwave,2936.475,0,1,VZW,MPA,2915.74188762,2909.5449443558
229.124,44.9856723,-93.2386279,401,401,mmwave,2046.06,0,1,VZW,MPA,2821.2562797600003,2834.7475702218
230.125,44.9856671,-93.2386515,401,401,mmwave,3152.448,0,1,VZW,MPA,2789.7640841,2781.0472446014
231.127,44.985661,-93.2386836,401,401,mmwave,1966.491,0,1,VZW,MPA,2704.28881942,2705.8063923258
232.127,44.985661,-93.2386836,401,401,mmwave,2352.969,0,1,VZW,MPA,2910.504296879376,2915.760745621124
233.12800000000004,44.9856734,-93.2386945,401,401,mmwave,2489.373,0,1,VZW,MPA,3558.00250968,3558.7821530720003
234.12800000000004,44.9856813,-93.2387074,401,401,mmwave,4027.707,0,1,VZW,MPA,3078.42441294,3071.568004602
235.129,44.9856813,-93.2387074,401,401,mmwave,3141.081,0,1,VZW,MPA,2996.5210943,2992.3720692142
236.129,44.9856866,-93.238736,401,401,mmwave,2459.061,0,1,VZW,MPA,3649.0832444,3643.1032148684
237.13,44.9856872,-93.2387561,401,401,mmwave,3807.945,0,1,VZW,MPA,3404.06730136,3417.6493636284
